,Unnamed: 0.1,name_track,duration_ms,explicit,artists_track,artists_track_uri,featuring,track_number,disc_number,name_album,artists_album,total_tracks,uri_track,uri_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,clean_title,lyrics_state,lyrics
He wasn't home by noon, or one, or two, and we boiled and ate the few potatoes the shopkeepers had given the day before. He wasn't home anytime before the sun went down that day in May. There was no sign of him till we heard him, long after the pubs closed, rolling along Windmill Street, singing, When all around a vigil keep, The West's asleep, the West's asleep- Alas, and well may Erin weep When Connacht lies in slumber deep.
There lake and plain smile fair and free, 'Mid rocks their guardian chivalry.
Sing, Oh, let man learn liberty
From crashing wind and lashing sea.
He stumbled into the room, hanging on to the wall. A snot oozed from his nose and he wiped it away with the back of his hand. He tried to speak. Zeeze shildren should be in bed. Lishen to me. Shildren go to bed.
Mam faced him. These children are hungry. Where's the dole money? We'll get fish and chips so they'll have something in their bellies when they go to sleep.
She tried to stick her hands into his pockets but he pushed her away. Have respheck, he said. Reshpeck in front of shildren.
She struggled to get at his pockets. Where's the money? The children are hungry. You mad oul' bastard, did you drink all the money again? Just what you did in Brooklyn.
He blubbered, Och, poor Angela. And poor wee Margaret and poor wee Oliver.
He staggered to me and hugged me and I smelled the drink I used to smell in America. My face was wet from his tears and his spit and his snot and I was hungry and I didn't know what to say when he cried all over my head.
Then he let me go and hugged Malachy, still going on about the wee sister and the wee brother cold in the ground, and how we all have to pray and be good, how we have to be obedient and do what our mother tells us. He said we have our troubles but it's time for Malachy and me to start school because there's nothing like an education, it will stand to you in the end, and you have to get ready to do your bit for Ireland.
***
Mam says she can't spend another minute in that room on Windmill Street. She can't sleep with the memory of Oliver in that room, Oliver in the bed, Oliver playing on the floor, Oliver sitting on Dad's lap by the fire. She says it's not good for Eugene to be in that place, that a twin will suffer more over the loss of his brother than even a mother can understand. There's a room going on Hartstonge Street with two beds instead of the one we have here for the six of us, no, the five of us. We're getting that room and to make sure she's going to the Labour Exchange on Thursday to stand in the queue to take the dole money the minute it's handed to Dad. He says she can't do that, he'd be disgraced with the other men. The Labour Exchange is a place for men not for women taking the money from under their noses. She says, Pity about you. If you didn't squander the money in the pubs I wouldn't have to follow you the way I did in Brooklyn.
He tells her he'll be shamed forever. She says she doesn't care. She wants that room on Hartstonge Street, a nice warm comfortable room with a lavatory down the hall like the one in Brooklyn, a room without fleas and the dampness that kills. She wants that room because it's on the same street as Leamy's National School and Malachy and I can come home at the dinner hour, which is noon, for a cup of tea and a cut of fried bread.
On Thursday Mam follows Dad to the Labour Exchange. She marches in behind him and when the man pushes the money toward Dad she takes it. The other men on the dole nudge each other and grin and Dad is disgraced because a woman is never supposed to interfere with a man's dole money. He might want to put sixpence on a horse or have a pint and if all the women start acting like Mam the horses will stop running and Guinness will go broke. But she has the money now and we move to Hartstonge Street. Then she carries Eugene in her arms and we go up the street to Leamy's National School. The headmaster, Mr. Scallan, says we are to
return on Monday with a composition book, a pencil, and a pen with a good nib on it. We are not to come to school with ringworm or lice and our noses are to be blown at all times, not on the floor, that spreads the consumption, or on our sleeves, but in a handkerchief or a clean rag. He asks us if we are good boys and when we say we are, he says, Good Lord, what's this? Are they Yanks or what?
Mam tells him about Margaret and Oliver and he says, Lord above, Lord above, there's great suffering in the world. Anyway, we'll put the little fellow, Malachy, in the infants' class and his brother in first class. They're in the same room with one master. Monday morning, then, nine o'clock prompt.
The boys in Leamy's want to know why we talk like that. Are ye Yanks or what? And when we tell them we came from America they want to know, Are ye gangsters or cowboys?
A big boy sticks his face up to mine. I'm asking ye a question, he says. Are ye gangsters or cowboys?
I tell him I don't know and when he pokes his finger into my chest Malachy says, I'm a gangster, Frank's a cowboy. The big boy says, Your little brother is smart and you're a stupid Yank.
The boys around him are excited. Fight, they yell, fight, and he pushes me so hard I fall. I want to cry but the blackness comes over me the way it did with Freddie Leibowitz and I rush at him, kicking and punching. I knock him down and try to grab his hair to bang his head on the ground but there's a sharp sting across the backs of my legs and I'm pulled away from him.
Mr. Benson, the master, has me by the ear and he's whacking me across the legs. You little hooligan, he says. Is that the kind of behavior you brought from America? Well, by God, you'll behave yourself before I'm done with you.
He tells me hold out one hand and then the other and hits me with his stick once on each hand. Go home now, he says, and tell your mother what a bad boy you were. You're a bad Yank. Say after me, I'm a bad boy.
I'm a bad boy.
Now say, I'm a bad Yank.
I'm a bad Yank.
Malachy says, He's not a bad boy. It's that big boy. He said we
were cowboys and gangsters.
